,fecha,texto,src,rt,fav
525,2020-10-16 22:17:11,@CondusefMX buenas tardes quisiera me pudieran asesorar un problema con Bancomer y que puedo hacer !! Gracias,Twitter for Android,0,0
526,2020-10-16 22:00:13,"Recuerda que también puedes realizar el pago de tus servicios en Banorte, Bancomer y Santander. https://t.co/5KjLXWRkWH",Hootsuite Inc.,0,0
527,2020-10-16 21:56:35,"@SritaLoera @Soyfurrr Lo malo es que la app de Bancomer necesitas a fuerza poner el reconocimiento facial, si está chida la idea, pero NO....",Twitter for Android,0,0
528,2020-10-16 21:45:12,"@esearielxD @SritaLoera @Soyfurrr La verdad que sí es muy buena, no le pide nada a la de Bancomer. Solo porque no es tan popular pero sí es buenísima.",Twitter for Android,0,0
529,2020-10-16 21:36:11,"Utilizo Bancomer desde hace ya varios años, sencillo su app y sus cajeros, porque @Citibanamex es tan complicado todo, cajeros lentos, sistemas caídos, sucursales cerradas, apps súper tediosas, altas de cuentas etc, aprendanle algo a sus competidores españoles",Twitter for Android,0,0
530,2020-10-16 21:31:59,"Realiza tu depósito  en la cuenta: 4152 3136 9829 5180 BBV BANCOMER a nombre de Margarita Hernández Soto. Enviar foto de tu depósito o transferencia a  WhatsApp 6141429942 o al 6141788970,  anexa tu nombre completo y cómo aparecerás en ZOOM.  Se te dará el ID y código de acceso https://t.co/vAKZflHnJo",Twitter Web App,0,0
531,2020-10-16 21:18:11,@RotzAlvarez Estaba en Bancomer JAJAJAJAJA,Twitter for Android,0,0
532,2020-10-16 21:06:08,"@Soyfurrr Pues en Bancomer, los mismos del banco me hackearon y me chingaron 40 mil y en Banamex la mismita historia y me chingaron 130 mil... la neta con el único que he tenido buena experiencia ha sido con Santander",Twitter for iPhone,0,0
533,2020-10-16 21:00:41,"@FdoSolar y un segundo pago no cubierto de $16,315 que se tienen que depositar al numero de tarjeta 4152313698462194 Bancomer. Una vil estafa para quien no sabe.",Twitter for Android,0,0
534,2020-10-16 20:54:01,Wey porque vergas es tan pinchi lento el bancomer me caga,Twitter for Android,0,0
535,2020-10-16 20:35:46,"📊 #BAS #BasJunio2020 #CNSF 📊
A junio de 2020, las 5 participaciones de mercado más grandes de Seguros y Fianzas fueron, Grupo Nacional Provincial, 11.7%; Metlife México, 10.5%; Seguros BBVA Bancomer, 7.6%; AXA Seguros, 7.0% y Seguros Banorte, 5.7% en términos de prima directa.",Twitter for Android,4,0
536,2020-10-16 20:33:00,Por qué BANCOMER es TT??,Twitter Web App,0,0
537,2020-10-16 20:28:19,@IreneIR6 Uyy y me quejo de la de Bancomer 😅 gracias x la info,Twitter for iPhone,0,0
538,2020-10-16 20:17:57,"@sergioppc @SantanderMx Ya se habían tardado, esas mañas de las conocía a Bancomer y Banorte.",Twitter for iPhone,0,0
539,2020-10-16 20:09:26,@Soyfurrr Jajaja safate de bancomer xD,Twitter for Android,0,0
540,2020-10-16 20:02:48,@Soyfurrr Bancomer la verdad una maravilla de tarjeta 👌🏼❤️,Twitter for iPhone,0,0
541,2020-10-16 19:52:47,@Cesar88Game Bancomer es el peor banco tienen el mayor número de quejas y reportes de cargos no reconocidos.,Twitter for Android,0,0
542,2020-10-16 19:51:51,El rostro de una rata bien hecha. Robó una sucursal de Bancomer en el Fresno!! https://t.co/lIJuJhaVON,Twitter for Android,4,0
543,2020-10-16 19:43:38,@Soyfurrr Pues todos están feos pero en mi corta experiencia Bancomer es bueno y su app está súper sencilla y bien manejable,Twitter for iPhone,0,0
544,2020-10-16 19:40:46,"No importa si Uds le dicen BBVA a Bancomer yo siempre le diré PRI a Morena

Si el inepto de Andrés López destrozó México y generó más pobreza que Peña Nieto en escasos 2 años, superó a LEA y JLP que lo hicieron en 2 sexenios también AntiNeoliberales: la Docena Trágica https://t.co/FlsfncB0js",Twitter for Android,0,1
545,2020-10-16 19:40:16,El rostro de una rata bien hecha. Robó una sucursal de Bancomer en el Fresno!! https://t.co/lIJuJhaVON,Twitter for Android,4,0
546,2020-10-16 19:37:47,"Buenos días solecitos, les dejo esta bonita foto de Bancomer y yo ♥️ https://t.co/ZnUulEKYeI",Twitter for Android,1,0
547,2020-10-16 19:27:36,No importa si ustedes le dicen Bancomer a BBVA. Yo siempre le digo PRI a Morena.,Twitter for iPhone,0,0
548,2020-10-16 19:17:40,@delarrev Santander es una verdadera mierda! Por eso me cambie a Bancomer!! La Gloria!!!,Twitter for iPhone,0,2
549,2020-10-16 19:10:15,"@gaby_cam @bbva llamé a Bancomer para reportar una situación similar y me dijeron que el banco únicamente ofrece sus servicios a sus clientes en cajeros automáticos o en la app, y probablemente esas llamadas sean fraude para intentar tener tus datos.",Twitter for Android,0,0
550,2020-10-16 19:02:03,@Cesar88Game aplausos a bancomer 👏👏👏👏👏,Twitter Web App,0,0
551,2020-10-16 19:01:35,#BBVA Bancomer por siempre.,Twitter Web App,0,0
552,2020-10-16 18:56:23,El rostro de una rata bien hecha. Robó una sucursal de Bancomer en el Fresno!! https://t.co/lIJuJhaVON,Twitter for Android,4,0
553,2020-10-16 18:49:44,"Jajajajajajjajajajaha wey necesitaba subir esto, con toda la pena del mundo, pero es que... NO MAMES BANCOMER jajaja te mamas. https://t.co/v2X0CqoMEK",Twitter for iPhone,0,11
554,2020-10-16 18:49:13,"📊 #BAS #BasJunio2020 #CNSF 📊
A junio de 2020, las 5 participaciones de mercado más grandes de Seguros y Fianzas fueron, Grupo Nacional Provincial, 11.7%; Metlife México, 10.5%; Seguros BBVA Bancomer, 7.6%; AXA Seguros, 7.0% y Seguros Banorte, 5.7% en términos de prima directa.",Twitter for Android,4,0
555,2020-10-16 18:46:16,"@belmontgrc le seguimos diciendo DF a la CDMX, Bancomer a BBVA, tu tranquiii jajajajaja",Twitter for Android,0,1
556,2020-10-16 18:43:48,Asaltaron el Bancomer del cruce de Fresno y Roble en la Colonia El Fresno en Guadalajara este es el ladrón según la empresa https://t.co/pP2NcyeNrB,Twitter for Android,6,0
557,2020-10-16 18:39:51,El rostro de una rata bien hecha. Robó una sucursal de Bancomer en el Fresno!! https://t.co/lIJuJhaVON,Twitter for Android,4,0
558,2020-10-16 18:39:45,"@parentesis Ño. 
Y siendo de bancomer, MENOS.",Twitter for Android,0,0
559,2020-10-16 18:38:43,"📊 #BAS #BasJunio2020 #CNSF 📊
A junio de 2020, las 5 participaciones de mercado más grandes de Seguros y Fianzas fueron, Grupo Nacional Provincial, 11.7%; Metlife México, 10.5%; Seguros BBVA Bancomer, 7.6%; AXA Seguros, 7.0% y Seguros Banorte, 5.7% en términos de prima directa.",Twitter for Android,4,0
560,2020-10-16 18:36:46,"📊 #BAS #BasJunio2020 #CNSF 📊
A junio de 2020, las 5 participaciones de mercado más grandes de Seguros y Fianzas fueron, Grupo Nacional Provincial, 11.7%; Metlife México, 10.5%; Seguros BBVA Bancomer, 7.6%; AXA Seguros, 7.0% y Seguros Banorte, 5.7% en términos de prima directa.",Twitter Web App,4,6
561,2020-10-16 18:34:00,El rostro de una rata bien hecha. Robó una sucursal de Bancomer en el Fresno!! https://t.co/lIJuJhaVON,Twitter for Android,4,4
562,2020-10-16 18:32:34,"@Nor22th @_elan_ @vampipe @ixpanea @SandyCoben Hola si claro, en el video viene el número de tarjeta, el banco es Bancomer. Muchas gracias de verdad que cada ayuda cuenta mucho para nosotros!  4152 3136 7934 8180 a Bancomer",Twitter for iPhone,0,0
563,2020-10-16 18:32:04,Asaltaron el Bancomer del cruce de Fresno y Roble en la Colonia El Fresno en Guadalajara este es el ladrón según la empresa https://t.co/pP2NcyeNrB,Twitter for Android,6,0
564,2020-10-16 18:31:08,Asaltaron el Bancomer del cruce de Fresno y Roble en la Colonia El Fresno en Guadalajara este es el ladrón según la empresa https://t.co/pP2NcyeNrB,Twitter for Android,6,0
565,2020-10-16 18:31:08,Asaltaron el Bancomer del cruce de Fresno y Roble en la Colonia El Fresno en Guadalajara este es el ladrón según la empresa https://t.co/pP2NcyeNrB,Twitter for Android,6,0
566,2020-10-16 18:30:59,Bueno ya de perdis no hicieron tt a Bancomer ahora si fue BBVA jaja,Twitter for Android,0,0
567,2020-10-16 18:28:42,"@Soyfurrr Lo que sí, es que no he visto muchas promos conuntas de Bancomer con otras tiendas, como lonhe visto para otros bancos como Banamex, Banorte, HSBC, etc...",Twitter for Android,0,0
568,2020-10-16 18:28:19,Al Mr pampas do brasil ensaladas &amp;cortes nada más viene la raza que espera gente en el BBVA Bancomer veda que si,Twitter for iPhone,0,11
569,2020-10-16 18:27:20,"@Soyfurrr Como dice la mayoría, la app de Bancomer es una chulada, y la verdad es que las tarjetas de crédito te regresan en puntos lo que te podría costar la anualidad. Me han dicho que Banco Azteca también está muy chida, pero esa si, no la he probado.",Twitter for Android,0,0
570,2020-10-16 18:27:11,"@mapozx Da más datos @mapozx ! Deja de hacerte del rogar!, cuando se libera Apple Pay en Bancomer?",Twitter for iPad,0,0
571,2020-10-16 18:25:16,Asaltaron el Bancomer del cruce de Fresno y Roble en la Colonia El Fresno en Guadalajara este es el ladrón según la empresa https://t.co/pP2NcyeNrB,Twitter Web App,6,0
572,2020-10-16 18:24:06,Asaltaron el Bancomer del cruce de Fresno y Roble en la Colonia El Fresno en Guadalajara este es el ladrón según la empresa https://t.co/pP2NcyeNrB,Twitter for iPhone,6,24
573,2020-10-16 18:23:57,@var6t hola el hackaton Bancomer ya inicio y tus coaches te están buscando!! Necesitamos que te conectes tan pronto como sea posible!!,Twitter for Android,0,0
574,2020-10-16 18:12:40,@ayudaizzi buen día! Una pregunta...cuánto tarda en reflejarse el pago con mi app Bancomer?,Twitter Web App,0,0
575,2020-10-16 18:10:54,"@LuisPernas @apontedavid @El_Universal_Mx Les dices ambulantes a los de Televisa, Bimbo, Bancomer, Banamex, Coca Cola, tv azteca, elektra y a los Pseudo artistas, Pseudoperiodistas de Televisa y tvAzteca, Pseudoperiodiquillo Reforma, les apedreas el rancho muy bien",Twitter Web App,0,0
576,2020-10-16 17:58:24,@Soyfurrr Yo he tenido buena experiencia con bancomer,Twitter Web App,0,0
577,2020-10-16 17:57:40,"@fennymitotes En lo personal:

Scotiabank ahí obtuve crédito hipotecario. con la orientación los ejecutivos puede terminar de pagarlo.
En Bancomer lo uso como débito. bien la banca en línea y su app.
Inbursa tarjeta de crédito. Bien app y sucursales.
BanCoppel débito, app, BANCAen linea sucurs",Twitter Web App,0,1
578,2020-10-16 17:52:11,"@LaColoniaJuarez Por la torre Bancomer bastantes jacarandas... reforma morada, se ve hermosa la ciudad ..",Twitter for iPhone,0,0
579,2020-10-16 17:51:20,"Señala dirigente de #Atoyac que no ha recibido el dinero que le robó un #cajero

#ClemenciaGuevara se manifestó para que el banco #Bancomer le reintegre el dinero que el cajero no le entregó
#Guerrero
https://t.co/W9hlmcmwkH",Twitter Web App,0,0
580,2020-10-16 17:51:13,"Aqui les dejo mi cuenta, es BBVA Bancomer por si gustan apoyar :c con lo que sea https://t.co/RtyREGasLG",Twitter for Android,1,0
581,2020-10-16 17:43:24,"@fennymitotes Scotiabank
Bancomer
Inbursa. ABIERTO EN TIENDAS WALMART, BODEGA AURRERRA Y Sanborns, ABIERTO DESDE LAS 11am a las 9 PM. Buen servicio

BanCoppel
Excelente servicio abrel10 AM a las 8 PM, BUEN SERVICIO DE BANCA DIGITAL. Sucursales Abren 363 DÍAS/AÑO. SOLO CIERRA 25-DIC Y 1-ene",Twitter Web App,0,0
582,2020-10-16 17:42:58,"@Soyfurrr Cada quien habla como le va en la feria, en lo personal con BBVA BANCOMER he tenido muy buen trato y su app es muy buena, hablando en promociones su mayor virtud son los meses sin intereses y la mejora en tarjetas digitales, recomiendo sea VISA al ser aceptada mayormente",Twitter for Android,0,0
583,2020-10-16 17:28:50,"@bbva mi experiencia, muy mala con Bancomer. No cambio porque todos son igual. Te cobran por todo, no te dan estado de cuenta en las sucursales porque según te lo envían. Y cuando me pidieron opinión?😝",Twitter for Android,0,0
584,2020-10-16 17:21:02,"@esearielxD @Czer16567604 @SritaLoera @Soyfurrr Qué mira que tampoco creía que tuviera una app tan decente pero me ha sorprendido, por cuestiones laborales he tenido BBVA BANCOMER la mejor, seguida de Banco Azteca, Banorte y Afirme (Estás dos últimas Horribles ya probando las dos primeras)",Twitter for Android,0,0
585,2020-10-16 17:16:36,"@JoseNeri_ x2, con ningún tarjeta de Bancomer he podido pagar en línea 🙃",Twitter for iPhone,0,1
586,2020-10-16 17:13:49,"@BBVARe_mx hola! Hace un momento recibí una llamada de este numero 55 6651 9570 diciendo que eran de alertas Bancomer, colgué sin mas. Si es numero oficial de BBVA?",Twitter Web App,0,0
587,2020-10-16 17:07:05,"@sfiagto Buen dia, reciben pagos con tarjeta Banregio? Estoy tratando de realizar un pago de ISAN, tome la opcion Pago con Bancomer, luego VISA los datos de mi tarjeta y no me permite realizar el pago. Me aparece un mensaje que dice, ""INTENTE CON OTRA TARJETA"".",Twitter Web App,0,0
588,2020-10-16 17:04:38,"A mi tampoco me gusta #BBVA y menos su callcenter #Atento es cruel y nunca ayudo en el #COVID .. 
Lo entiendo es de esos #plutos #españoles que se creen conquistadores y dueños de Mexico ... 
Por eso los deje y nunca mas he utilizado #Bancomer https://t.co/fZTQd3Fo7Z",Twitter Web App,0,0
589,2020-10-16 17:02:41,Aviso Importante. Mantenimiento #PECE #Bancomer https://t.co/YXEB3eoueW,Twitter for Android,1,0
590,2020-10-16 17:01:33,"@TeoCanales Muchas gracias de vdd: 
No. Cuenta de Bancomer

150 779 1073",Twitter for Android,0,0
591,2020-10-16 16:59:07,Aviso Importante. Mantenimiento #PECE #Bancomer https://t.co/YXEB3eoueW,Twitter Web App,1,2
592,2020-10-16 16:56:54,"@calheji @MXESTADIOS Como Bancomer, y como el DF",Twitter for iPhone,0,0
593,2020-10-16 16:54:57,"Aqui les dejo mi cuenta, es BBVA Bancomer por si gustan apoyar :c con lo que sea https://t.co/RtyREGasLG",Twitter for Android,1,2
594,2020-10-16 16:51:22,"@Soyfurrr Indiscutiblemente, Bancomer.
BBVA.",Twitter for Android,0,0
595,2020-10-16 16:48:59,Lo siento @BBVA_Mex  pero SIEMPRE serás Bancomer. Y no hay publicidad ni MTK que nos haga cambiar de opinión. Chance muy mind.,Twitter for Android,0,0
596,2020-10-16 16:41:02,"wtf que no he podido hacer un pago por tarjeta, a alguien más le pasa con bancomer????",Twitter for iPhone,0,0
597,2020-10-16 16:37:20,"@LaClavijo_ @bbva @davidbarguil @ma_camiladiaz @JuanPabloCalvas @AntonioSanguino @MafeCarrascal A mí Banamex me respeto, topo en la cantidad donde se quedó mi préstamo de nómina bastante mayorcito y al regresar, paque ahí donde se quedó, sin intereses ni nada, lamento lo que te sucedió, pero tmb Bancomer es catalogado el banco con más intereses, te cobran hasta por ir a suc",Twitter for Android,0,2
598,2020-10-16 16:37:20,@BBVARe_mx  Bancomer Buenavista lo peor que puede haber en toda la CDMX solo hay dos cajeros que estan juntos y esta llenisimo evitar usar el bancocomo es posible que permitan este tipo de cosas,Twitter Web App,0,0
599,2020-10-16 16:37:11,"@Ulises198cortes En metro te bajas en la estación Iztapalapa y caminas 2 calles sentido contrario a los autos, como referencia hay un moda telas un bancomer y un elecktra antes de llegar.",Twitter for Android,0,0
600,2020-10-16 16:34:25,"@rgomezra puedo hacerlo mediante fichas bancarias, pago en practicaja BANCOMER o transferencia desde su banca móvil, en la siguiente liga podrá consultar sus fichas para depósito, de igual manera le sugerimos que las fichas con las que realice su pago se encuentren vigentes",Twitter Web App,0,0
601,2020-10-16 16:16:32,"@Soyfurrr yo sigo a una man de youtube que habla de eso en un video ... pero no me he dado el tiempo de cambiar.. ahorita tengo bancomer porque era la del trabajo yy me la soltaron... 
https://t.co/plxCvWG9sl",Twitter Web App,0,7
602,2020-10-16 16:13:35,"Llamo a línea Bancomer, sí Bancomer me choca el trabalenguas de BBVA, y resulta que tienen problemas y por eso hay inconvenientes para que llegue el SMS, en esta semana van 2 veces que bloquean mi clave y ahora esto, en lugar de facilitarnos la vida la complican @BBVA_Mex @bbva",Twitter for Android,0,0
603,2020-10-16 16:07:43,Alguien más ha batallado para hacer transferencias de bancomer a banamex?????,Twitter for iPhone,0,0
604,2020-10-16 16:05:51,"@Soyfurrr Bancomer o Santander, no hay más",Twitter for iPhone,0,0
605,2020-10-16 16:04:49,💥💥💥 BBVA BANCOMER Y CITY BANAMEX SEPARARÁN SUS BANCOS EN MÉXICO DE SU CONGLOMERADO GLOBAL POR EL FRATICIDA ASESINO GENOCIDA NARCOCÓMPLICE DEL CRÍMEN ORGANIZADO ESTÁ POR NACIONALIZAR LA BANCA EN MÉXICO 💥💥💥,Twitter for Android,115,0
606,2020-10-16 15:59:31,"@Soyfurrr Tengo experiencias de la verga con Citibanamex y sus practicajas, Bancomer me ha funcionado muy bien",Twitter for Android,0,2
607,2020-10-16 15:59:11,"📊 𝗕𝗜𝗚 𝗗𝗔𝗧𝗔 |

En el mes de julio el resultado neto de las utilidades del @BBVA_Mex fue por US$ 959 millones, lo que representó una caída del 30% frente al mismo mes del año pasado.

https://t.co/z7cOOJd1QR",Twitter for iPhone,1,0
608,2020-10-16 15:56:37,@Soyfurrr bancomer te dan puntos por tus compras y todo es digital,Twitter Web App,0,0
609,2020-10-16 15:55:20,"@Soyfurrr Recomiendo BBVA, me ha salvado la vida varias veces y con la app de Bancomer puedes monitorearla chido.",Twitter Web App,0,1
610,2020-10-16 15:55:14,"I'm at BBVA Bancomer in CIUDAD DE MEXICO, DISTRITO FEDERAL https://t.co/RckZwqfAZe",Foursquare Swarm,0,1
611,2020-10-16 15:50:28,@Soyfurrr Bancomer. La app es mágica,Twitter for Android,0,0
612,2020-10-16 15:45:00,"📊 𝗕𝗜𝗚 𝗗𝗔𝗧𝗔 |

En el mes de julio el resultado neto de las utilidades del @BBVA_Mex fue por US$ 959 millones, lo que representó una caída del 30% frente al mismo mes del año pasado.

https://t.co/z7cOOJd1QR",TweetDeck,1,1
613,2020-10-16 15:41:43,"@brom_benjamin @GaviotadelRoOrt Hola @brom_benjamin. Estamos para servirle. Para un segundo crédito FOVISSSTE tenemos nuestros esquemas cofinanciados como alia2 plus o respaldados, le sugerimos acudir con los bancos HSBC, SANTANDER, SCOTIABANK BANAMEX y BANCOMER con los que se puede ejercer",Twitter Web App,0,0
614,2020-10-16 15:37:48,"@anel_fj @erveza Hola! 
Se puede pagar mediante moneypool:
https://t.co/POWSDxKQHb
O depositando a mi tarjeta de debito Bancomer a nombre de Fernando Farfán Esponda:
4152 3136 9848 9064
¡Muchas gracias! 
Me avisas que número de boleto vas a querer 😊",Twitter for iPhone,0,1
615,2020-10-16 15:37:11,"De #Cienfuegosdetenido , el narco y los nuevos incorruptibles; de una alerta por fraudes en #Bancomer y #Santander y otros temas. Todo esto y más en #LupaMañanera

https://t.co/tOLHRfepiT",Twitter Web App,0,1
616,2020-10-16 15:31:00,"📊 𝗕𝗜𝗚 𝗗𝗔𝗧𝗔 |

En el mes de julio de 2020, la cartera de crédito total del @BBVA_Mex cerró en un monto de US$ 60377 millones, que es un 8.59% mayor al resultado que habían obtenido en el mismo mes del año pasado.

https://t.co/z7cOOJuCIp",TweetDeck,0,0
617,2020-10-16 15:26:13,"A toda la comunidad aduanera 
BBVA - Bancomer informa que realizará una Ventana de Mantenimiento a sus componentes del Sistema PECE de acuerdo a la siguiente información: 

Fecha: Viernes 16/Oct/2020 
Horario: 23:00 a 23:30hrs",Twitter Web App,0,0
618,2020-10-16 15:24:50,"#LaMañaneraAMLO
🔸La detención del extitular de la @SEDENAmx en el gobierno de @EPN, Salvador Cienfuegos
🔸Aceptó el reto de ponerse la vacuna contra el #covid19dosis durante la mañanera
🔸Aceptó que se han registrado fraudes bancarios por #Santander y #Bancomer.
@Instituto_ https://t.co/Qf44FFo0e2",Twitter Web App,0,0
619,2020-10-16 15:12:41,@bbva @BBVA_Mex otra vez fallando Bancomer?? No puede ser... https://t.co/2T41HmcpE5,Twitter for Android,0,0
620,2020-10-16 15:04:09,"... realiza tu pago y envíalo a enlace@apeic.org con tus datos completos:
Banco: BBVA Bancomer
Asociación de Profesionales Especialistas en la Investigación Clínica A.C.
Número de cuenta: 0195448654
CLABE interbancaria 012180001954486548

Informes e inscripciones...",Twitter Web App,0,0
621,2020-10-16 15:00:00,Ya puedes realizar tu pago de agua en cajeros BBVA Bancomer: https://t.co/6XzsdykT8h,TweetDeck,0,0
622,2020-10-16 14:59:25,"@alejand50752781 tenemos nuestros esquemas de cofinanciamiento como alia2 plus o respaldados, le sugerimos acudir con los bancos HSBC, SANTANDER, SCOTIABANK BANAMEX y BANCOMER con los que se puede ejercer para indicarles que desea solicitarlo y le indiquen sus condiciones de financiamiento",Twitter Web App,0,0
623,2020-10-16 14:15:15,"BBVA - Bancomer informa que realizará una Ventana de Mantenimiento a sus componentes del Sistema PECE de acuerdo a la siguiente información: 

Fecha: Viernes 16/Oct/2020 
Horario: 23:00 a 23:30hrs

Se solicita a los clientes: Procesar su pagos antes de dicha ventana",Twitter Web App,0,1
624,2020-10-16 14:10:08,"Amigos, la cuenta de Gabriela Lugo Galindo para apoyar a Momo es de Bancomer 012 180 01429419586 1. La cuenta para depositar directamente al hospital es la siguiente aunque deben avisar que es para Momo al número 55 5678 4618. https://t.co/I4wdjyihX0",Twitter for Android,22,0
625,2020-10-16 13:55:04,"Buenos días solecitos, les dejo esta bonita foto de Bancomer y yo ♥️ https://t.co/ZnUulEKYeI",Twitter for Android,1,1
626,2020-10-16 13:45:12,"@bienestarmich : quién aborda el caso de Jorge Luis Jiménez Lira del programa Construcción Indigena, ha Jore Luis es el único que no ha recibido la ayuda, le dieron la tarjeta bancaria BBVA Bancomer de la Alcaldia de Angamacutiro, de la comunidad del Troje.?",Twitter for Android,0,0
627,2020-10-16 13:44:12,"@bbva sigo sin poder desbloquear mi aplicación de Bancomer.  Todavía no resuelven el tema de los SMS.  No llega, y me urge usar mi cuenta.",Twitter for Android,0,0
628,2020-10-16 12:48:46,@ArmandoRunner @BBVARe_mx Como dije lo comentaria hoy se hizo el corte de mi tarjeta y sucedio justo lo que dijo bancomer mi pago es menor muchisimo menor saludos,Twitter for iPhone,0,1
629,2020-10-16 10:55:22,"Aviso a la comunidad universitaria: se encontró una tarjeta de débito Bancomer en los cajeros de Centro Universitario, hacemos de su conocimiento que el plástico se resguarda en la oficina de Rectoría con la finalidad de dar con el titular.",Twitter for Android,27,0
630,2020-10-16 06:59:44,"@/man0lo
si me decepcionas mi tiro de la torre bancomer",Twitter for iPhone,0,0
631,2020-10-16 06:26:19,@CiroGomezL @ImagenTVMex También Bancomer!,Twitter for iPhone,0,0
632,2020-10-16 05:49:06,@EvySoto @RCivilSonora Solo efectivo. Enseguida del cajero del registro civil hay cajero bancomer.,Twitter for Android,0,2
633,2020-10-16 04:18:07,@IrvingPineda @SantanderMx 1 de octubre se realizan transferencias de mi cuenta en santander a bancomer que yo no reconosco...exigimos la devolucion de nuestro dinero,Twitter Web App,1,0
634,2020-10-16 04:08:10,@paaolaislasg A mi me dijeron que Bancomer:p,Twitter for iPhone,0,0
635,2020-10-16 04:01:57,@neocity @Banorte_mx @BBVA_Mex Bancomer tiene muchos cajeros y la app está ok,Twitter for Android,0,1
636,2020-10-16 03:46:44,"@BBVA_Mex 
Me enviaron este SMS supuestamente de Bancomer, es real o es Phishing?
Porque yo no solicité ningún seguro. https://t.co/w9cCSx7tmw",Twitter for Android,0,0
637,2020-10-16 03:21:15,Hoy el bancomer me tiene hasta la madre,Twitter Web App,0,1
638,2020-10-16 03:11:27,"@HomeroJSanchez @dude_quiroz @ariasmas @angel_miroz @techsantos Los pinpad de oxxo son bancomer y son exactamente los mismos de 7-eleven, pero en Oxxo tienen apagado el nfc. En Cinépolis es diferente, ahí el NFC está encendido en los pinpad y el sistema es el que rechaza los pagos. Lo mismo sucede en best buy, soriana y el palacio de hierro.",Twitter for iPhone,0,0
639,2020-10-16 03:04:59,"Por favor compartan, #liberenaltaxista . A la pasajera que el dejo en Bancomer por favor acuda a declarar https://t.co/TQS26DjT1A",Twitter for Android,0,0
640,2020-10-16 03:00:41,"El sitio hxxp://bbvamovl.digital, fue detectado como sitio phishing de BBVA Bancomer
#phishingmx",S4B Publicar Tweet,0,0
641,2020-10-16 03:00:36,"El sitio hxxps://vwvbbva-alertaclientes.com, fue detectado como sitio phishing de BBVA Bancomer
#phishingmx",S4B Publicar Tweet,0,0
642,2020-10-16 02:55:41,"La Jornada: Dinero 

BBVA Bancomer se pone al corriente con el SAT // INE: procesan a funcionarios, pero siguen en sus puestos // Rusia avanza con su vacuna

Enrique Galván Ochoa

https://t.co/XDepvw1gzz",Twitter Web App,0,0
643,2020-10-16 02:54:13,@IrvingPineda @SantanderMx 1 de octubre se realizan transferencias de mi cuenta en santander a bancomer que yo no reconosco...exigimos la devolucion de nuestro dinero,Twitter for Android,1,1
644,2020-10-16 02:47:37,@don_lion En mi experiencia personal Bancomer,Twitter Web App,0,0
645,2020-10-16 02:44:34,Que mierdas ahora te crees @bancomer jineteando el dinero de la nomina,Twitter for Android,0,1
646,2020-10-16 02:30:07,Quien guste apoyarme con lo que se dejo mi cuenta una vez  la transferencia mandan pv con captura y paso mi whats el costo es de 60 pesos con foto de rostro o loq ue gusten apoyar muchas gracias es debito es bancomer. https://t.co/wHhwyDoH4I,Twitter for Android,4,19
647,2020-10-16 02:05:21,"@LosMasGrandesMX No necesariamente se le tiene que cambiar el nombre , ejemplo estadio Azteca BBVA Bancomer , estadio Azteca Mercedes Benz , con esa inversión se le puede restaurar parte de la estructura original de laa tribunas que las hacharon a perder con tanta modificación hecha a lo wey",Twitter for iPhone,0,2
648,2020-10-16 02:00:09,"Wey Bancomer BBVA te amo regresa a plaza crystal, Scotiabank no me trata como tú",Twitter for iPhone,0,2
649,2020-10-16 01:40:36,Peleandome con Bancomer de un cargo en la TC y ellos tenían la razón 🤡🤡🤡 https://t.co/RglaTmHahj,Twitter for iPhone,0,0
650,2020-10-16 01:29:14,"@aguilaar11 Jajajaa deja tu, ya mandaron la alineación y te tocó Bancomer otra vez ☹️",Twitter for iPhone,0,1
651,2020-10-16 01:26:39,"Amigos con Bancomer, ¿También les está fallando la aplicación?",Twitter for Android,0,9
652,2020-10-16 00:53:50,@BBVA_Mex son unos rateros! Inconsistencias en su sistema y sus ejecutivos son unos robots y no saben solucionar. Siempre había creído en Bancomer hoy me han perdido.s,Twitter for iPhone,0,0
653,2020-10-15 23:46:15,"@ML_Ayuda Una pregunta, si a un conocido le doy mi clabe bancaria de mercado pago, me puede depositar en ventanilla en los bancos, banamex, bancopel, banco azteca, Santander, banorte y  bancomer?",Twitter for Android,0,0
654,2020-10-15 23:45:17,como odio a bancomer,Twitter for iPhone,0,0
655,2020-10-15 21:30:17,Nunca vayan a las practicajas de bancomer de plaza galerías!!,Twitter for Android,0,0
656,2020-10-15 21:10:35,@santiago4kd sabes como sera el proceso de él regreso al Bancomer?,Twitter for Android,0,0
657,2020-10-15 20:56:47,"@CluGallegos Jajajajaja, be-be-uve-a. Bancomer está orgulloso de su publicidad.",Twitter for iPhone,0,1
658,2020-10-15 20:54:03,Pinche Bancomer y tu puto reconocimiento facial de cagada,Twitter for iPhone,2,0
659,2020-10-15 20:40:00,"✅ #CórdobaOrizaba #DígaloEnVozAlta La bolsa, olvidada en un taxi, es pequeña, con motivos de unicornio y lentejuelas, en su interior cargaba un celular, INE y tarjeta de Bancomer, así como medicina
➡️ https://t.co/KNczJTe4Lq
#OlivaNoticias #Multimedios",TweetDeck,0,0
660,2020-10-15 20:21:42,@Cesar_Gastelum7 Sin pedos Bancomer es el mejor,Twitter for iPhone,1,0
661,2020-10-15 20:20:47,@Cesar_Gastelum7 Sin pedos Bancomer es el mejor,Twitter for iPhone,1,0
